4432,0.07,0.02,0.02,43
4433,0.08,0.41,0.11,14177
4434,0.04,0.07,0.05,57
4435,0.54,0.02,0.01,413
4436,0.13,0.19,0.13,21563
4437,0.08,0.19,0.18,10591
4438,0.21,0.02,0.02,53
4439,0.05,0.2,0.05,20
4440,0.16,0.06,0.04,2429
4441,0.01,0.1,0.02,107
4442,0.12,0.02,0.02,41
4443,0.04,0.05,0.04,4035
4444,0.05,0.01,0.01,98
4445,0.18,0.06,0.05,221
4446,0.08,0.02,0.01,126
4447,0.35,0.02,0.02,43
4448,0.34,0.05,0.05,38
4449,0.27,0.1,0.09,91
4450,0.15,0.04,0.04,73
4451,0.26,0.03,0.03,31
4452,0.02,0.02,0.03,186
4453,0.07,0.02,0.02,43
4454,0.1,0.07,0.07,41
4455,0.55,0.04,0.02,21148
4456,0.26,0.16,0.1,1165
4457,0.09,0.17,0.14,466
4458,0.34,0.09,0.07,8378
4459,0.04,0.04,0.04,24
4460,0.11,0.11,0.11,36
4461,0.12,0.17,0.12,2366
4462,0.02,0.13,0.1,134
4463,0.03,0.06,0.06,32
4464,0.06,0.03,0.03,31
4465,0.16,0.01,0.01,67
4466,0.04,0.02,0.02,91
4467,0.1,0.01,0.01,644
4468,0.12,0,0,246
4469,0.33,0.15,0.13,598
4470,0.04,0.05,0.04,109
4471,0.12,0.06,0.06,17
4472,0.02,0.15,0.15,55
4473,0.12,0.05,0.02,60
4474,0.01,0.04,0.04,267
4475,0.03,0.08,0.08,39
4476,0.1,0.05,0.05,39
4477,0.26,0.04,0.04,23
4478,0.29,0.04,0.04,24
4479,0.26,0.03,0.03,31
4480,0.13,0.13,0.11,38
4481,0.08,0.05,0.05,38
4482,0.12,0.12,0.05,814
4483,0.13,0.09,0.07,17713
4484,0.36,0.02,0.02,108
4485,0.15,0.24,0.14,33684
4486,0.04,0.04,0.04,27
4487,0.13,0.03,0.03,40
4488,0.46,0.02,0.02,706
4489,0.1,0.14,0.09,569
4490,0.02,0.03,0.03,119
4491,0.12,0.18,0.18,17
4492,0.3,0.01,0.01,104
4493,0.09,0.02,0.02,129
4494,0.06,0.06,0.06,16
4495,0.09,0.22,0.07,387
4496,0.6,0.03,0.03,120
4497,0.07,0.04,0.04,27
4498,0.16,0.03,0.03,37
4499,0.05,0.05,0.05,19
4500,0.08,0.16,0.01,85
4501,0.12,0.08,0.03,727
4502,0.14,0.01,0.01,85
4503,0.49,0.04,0.03,1362
4504,0.22,0.09,0.07,8764
4505,0.09,0.33,0.14,8927
4506,0.03,0.01,0.01,146
4507,0.37,0.03,0.03,30
4508,0.18,0.06,0.06,33
4509,0.06,0.06,0.06,18
4510,0.07,0.08,0.03,1621
4511,0.07,0.06,0.02,86
4512,0.15,0.01,0.02,103
4513,0.1,0.05,0.05,39
4514,0.15,0.01,0.01,143
4515,0.29,0.1,0.1,21
4516,0.01,0.05,0.05,74
4517,0.26,0.01,0.01,108
4518,0.29,0.03,0.03,38
4519,0.16,0.05,0.05,19
4520,0.33,0.01,0.01,86
4521,0.4,0.06,0.04,52
4522,0.31,0.12,0.1,3562
4523,0.4,0.01,0.01,72
4524,0.16,0.05,0.05,19
4525,0.18,0.03,0.03,33
4526,0.28,0.04,0.04,25
4527,0.01,0.13,0.14,71
4528,0.11,0.19,0.15,179
4529,0.34,0.14,0.12,307
4530,0.1,0.07,0.03,716
4531,0.04,0.03,0.03,387
4532,0.01,0.02,0.02,286
4533,0.06,0.06,0.06,17
4534,0.01,0.03,0.03,157
4535,0.49,0.26,0.24,10382
4536,0.39,0.17,0.09,321
4537,0.14,0.02,0.01,285
4538,0.12,0.02,0.02,59
4539,0.36,0.02,0.02,45
4540,0.02,0,0,214
4541,0.36,0.16,0.14,274
4542,0.02,0.06,0.06,50
4543,0.06,0.12,0.12,33
4544,0.19,0.22,0.21,2794
4545,0.07,0.05,0.05,44
4546,0.13,0.03,0.03,430
4547,0.07,0.02,0.02,43
4548,0.21,0.17,0.1,29
4549,0.33,0.09,0.06,1136
4550,0.17,0.06,0.05,156
4551,0.05,0.03,0.06,63
4552,0.02,0.08,0.08,52
4553,0.01,0.06,0.01,186
4554,0.06,0.03,0.03,31
4555,0.23,0.02,0.02,513
4556,0.04,0.04,0.04,76
4557,0,0.03,0.01,984
4558,0.05,0.03,0.03,62
4559,0.12,0.06,0.06,17
4560,0.05,0.02,0.02,64
4561,0.13,0.02,0.02,374
4562,0.07,0.02,0.02,42
4563,0.21,0.03,0.03,439
4564,0.29,0.03,0.03,35
4565,0.06,0.24,0.24,17
4566,0.2,0.2,0.12,340
4567,0.04,0.01,0.01,123
4568,0.12,0.05,0.05,42
4569,0.15,0.09,0.03,3753
4570,0.12,0.04,0.04,84
4571,0.06,0.06,0.06,18
4572,0.22,0.05,0.05,116
4573,0.07,0.03,0.03,30
4574,0.03,0.03,0.03,39
4575,0.16,0.05,0.05,64
4576,0.04,0.02,0.04,52
4577,0.01,0.02,0.02,81
4578,0.24,0.1,0.06,1220
4579,0.02,0.04,0.05,220
4580,0.08,0.03,0.03,38
4581,0.12,0.07,0.07,75
4582,0.09,0.08,0.07,2598
4583,0.09,0.03,0.03,34
4584,0.17,0.02,0.02,83
4585,0.05,0.01,0.01,85
4586,0.03,0.03,0.03,39
4587,0.08,0.13,0.1,995
4588,0.41,0.02,0.02,44
4589,0.1,0.02,0.02,41
4590,0.03,0.04,0.04,680
4591,0.1,0.03,0.03,30
4592,0.14,0.05,0.05,21
4593,0.08,0.03,0.01,265
4594,0.11,0.02,0.02,44
4595,0.15,0.05,0.05,20
4596,0.06,0.06,0.03,34
4597,0.03,0.01,0.01,76
4598,0.14,0.04,0.04,28
4599,0.35,0.12,0.09,1035
4600,0.11,0.01,0.01,82
4601,0.02,0.06,0.02,483
4602,0.31,0.02,0.02,132
4603,0.06,0.29,0.09,114
4604,0.13,0.24,0.19,2401
4605,0.04,0.04,0.04,47
4606,0.06,0.06,0.06,18
4607,0.28,0.12,0.1,5371
4608,0.09,0.05,0.05,22
4609,0.11,0.16,0.07,88
4610,0.12,0.13,0.07,3224
4611,0.04,0.04,0.04,25
4612,0.38,0.06,0.06,16
4613,0.42,0.02,0.01,831
4614,0.04,0.04,0.04,27
4615,0.04,0.04,0.04,26
4616,0.07,0.1,0.1,30
4617,0.2,0.11,0.08,3778
4618,0.37,0.03,0.03,30
4619,0.14,0.15,0.06,8837
4620,0.32,0.04,0.04,25
4621,0.17,0.03,0.03,30
4622,0.03,0.08,0.05,773
4623,0.38,0.06,0.06,16
4624,0.17,0.06,0.06,18
4625,0.07,0.07,0.07,27
4626,0.22,0.03,0.03,32
4627,0.05,0.03,0.02,86
4628,0.29,0.19,0.19,21
4629,0.05,0.05,0.05,20
4630,0.12,0.01,0.01,95
4631,0.18,0.05,0.05,22
4632,0.24,0.08,0.08,302
4633,0.06,0.03,0.03,31
4634,0.13,0.03,0.03,800
4635,0.15,0.01,0.01,127
4636,0.17,0.06,0.06,18
4637,0.19,0.07,0.04,290
4638,0.22,0.25,0.22,1667
4639,0.04,0.04,0.04,57
4640,0.03,0.03,0.03,1026
4641,0.29,0.02,0.01,377
4642,0.11,0.16,0.16,19
4643,0.3,0.18,0.14,1812
4644,0.87,0.01,0.01,2516
4645,0.13,0.08,0.07,232
4646,0.2,0.03,0.03,35
4647,0.16,0.11,0.16,19
4648,0.21,0.02,0.02,219
4649,0.13,0.1,0.1,30
4650,0.08,0.08,0.08,24
4651,0.05,0.22,0.1,8764
4652,0.75,0.01,0.01,191
4653,0.63,0.01,0.01,288
4654,0.23,0.01,0.01,808
4655,0.65,0.06,0.06,17
4656,0.27,0.08,0.05,634
4657,0.01,0.03,0.04,118
4658,0.02,0.1,0.1,59
4659,0.14,0.03,0.03,35
4660,0.42,0.03,0.03,36
4661,0.05,0.02,0.01,196
4662,0.27,0.09,0.06,1909
4663,0.06,0.03,0.03,36
4664,0.02,0.02,0.02,58
4665,0.09,0.07,0.07,67
4666,0.02,0.07,0.07,54
4667,0.05,0.02,0.02,63
4668,0.09,0.06,0.03,34
4669,0.31,0.02,0.02,1819
4670,0.01,0.01,0.01,180
4671,0.04,0.06,0.05,209
4672,0.31,0.02,0.02,59
4673,0.08,0.01,0.01,89
4674,0.23,0.04,0.03,128
4675,0.06,0.06,0.06,67
4676,0.02,0.02,0.02,60
4677,0.07,0.01,0.01,128
4678,0.15,0.09,0.08,341
4679,0.43,0,0,854
4680,0.04,0.04,0.04,467
4681,0.13,0.03,0.03,38
4682,0.03,0.01,0.01,105
4683,0.07,0.02,0.02,41
4684,0.05,0.09,0.09,129
4685,0.32,0.11,0.21,19
4686,0.31,0.14,0.14,29
4687,0.22,0.03,0.03,32
4688,0.07,0.02,0.02,44
4689,0.11,0.05,0.05,19
4690,0.22,0.05,0.02,94
4691,0.56,0.27,0.08,153
4692,0.17,0.11,0.07,271
4693,0.21,0.03,0.04,78
4694,0.03,0.06,0.06,31
4695,0.27,0.23,0.23,64
4696,0.15,0.12,0.12,26
4697,1.02,0.1,0.01,1486
4698,0.12,0.04,0.04,50
4699,0.06,0.01,0.01,71
4700,0.08,0.2,0.05,10900
4701,0.53,0.15,0.12,2503
4702,0.21,0.04,0.04,433
4703,0.04,0.09,0.09,23
4704,0.3,0.04,0.04,23
4705,0.11,0.1,0.09,451
4706,0.89,0.01,0.01,418
4707,1.29,0.02,0.02,99
4708,0.36,0.18,0.12,362
4709,0.04,0.04,0.02,48
4710,0.08,0.02,0.02,50
4711,0.11,0.01,0.01,80
4712,0.07,0.38,0.01,1759
4713,0.23,0.21,0.21,563
4714,0.05,0.05,0.05,66
4715,0.12,0.02,0.01,114
4716,0.06,0.01,0.01,534
4717,0.11,0.03,0.03,104
4718,0.13,0.13,0.13,16
4719,0.11,0.03,0.03,35
4720,0.08,0.03,0.03,145
4721,0.36,0.02,0.02,1055
4722,0.08,0.09,0.04,2186
4723,0.22,0.04,0.04,96
4724,0.03,0.08,0.03,88
4725,0.03,0.05,0.03,37
4726,0.15,0.02,0.02,53
4727,0.07,0.03,0.03,30
4728,0.03,0.18,0.11,392
4729,0.12,0.06,0.06,17
4730,0.01,0.03,0.03,69
4731,0.03,0.03,0.03,31
4732,0.1,0.1,0.08,18540
4733,0.26,0.11,0.21,19
4734,0.03,0.07,0.03,73
4735,0.18,0.05,0.03,153
4736,0.35,0.05,0.05,339
4737,0.3,0.02,0.02,82
4738,0.17,0.06,0.06,94
4739,0.18,0.03,0.03,268
4740,0.08,0.04,0.01,227
4741,0.1,0.03,0.03,30
4742,0.04,0.09,0.09,23
4743,0.38,0.04,0.04,26
4744,0.11,0.04,0.04,27
4745,0.12,0.04,0.03,198
4746,0.08,0.02,0.02,138
4747,0.02,0.05,0.05,63
4748,0.06,0.11,0.11,18
4749,0.18,0.06,0.06,34
4750,0.04,0.04,0.08,25
4751,0.34,0.02,0.02,459
4752,0.11,0.04,0.04,997
4753,0.07,0.03,0.03,30
4754,0.1,0.03,0.03,30
4755,0.02,0.18,0.07,698
4756,0.06,0.04,0.04,53
4757,0.03,0.03,0.03,62
4758,0.15,0.12,0.12,1527
4759,0.07,0.03,0.03,30
4760,0.56,0.06,0.06,16
4761,0.22,0.01,0.01,122
4762,0.03,0.08,0.06,36
4763,0.11,0.04,0.04,28
4764,0.57,0.08,0.06,761
4765,0.03,0.03,0.03,38
4766,0.07,0.03,0.03,29
4767,0.22,0.09,0.08,4432
4768,0.05,0.1,0.1,40
4769,0.29,0.35,0.09,16694
4770,0.09,0,0,997
4771,0.12,0.12,0.12,43
4772,0.06,0.06,0.06,17
4773,0.45,0.01,0.01,236
4774,0.29,0.06,0.03,675
4775,0.14,0.03,0.03,126
4776,0.03,0.2,0.12,5069
4777,0.19,0.03,0.03,80
4778,0.06,0.06,0.06,18
4779,0.05,0.05,0.05,19
4780,0.06,0.12,0.12,33
4781,0.06,0.06,0.06,16
4782,0.36,0.09,0.07,488
4783,0.07,0.03,0.03,137
4784,0.07,0.01,0.01,211
4785,0.22,0.02,0.02,45
4786,0.11,0.1,0.03,17171
4787,0.12,0.02,0.02,101
4788,0.41,0.01,0.01,94
4789,0.17,0.15,0.14,292
4790,0.01,0.03,0.03,112
4791,0.02,0.06,0.06,52
4792,0.1,0.02,0.02,52
4793,0.06,0.04,0.04,225
4794,0.07,0.04,0.03,155
4795,0.19,0.03,0.03,242
4796,0.21,0.07,0.07,29
4797,0.15,0.05,0.05,66
4798,0.03,0.16,0.08,3829
4799,0.14,0.1,0.1,21
4800,0.05,0.02,0.02,55
4801,0.43,0.05,0.05,21
4802,0.22,0.15,0.05,65
4803,0.06,0.06,0.06,17
4804,0.07,0.01,0.01,217
4805,0.12,0.01,0.01,76
4806,0.24,0.03,0.03,38
4807,0.05,0.06,0.06,66
4808,0.26,0.03,0.03,171
4809,0.1,0.15,0.2,20
4810,0.26,0.08,0.08,126
4811,0.01,0.13,0.06,20684
4812,0.32,0.01,0.01,190
4813,0.1,0.1,0.1,20
4814,0.05,0.03,0.03,39
4815,0.48,0.01,0.01,110
4816,0.07,0.33,0.12,851
4817,0.32,0.04,0.03,91
4818,0.17,0.05,0.03,152
4819,0.22,0.04,0.01,76
4820,0.05,0.14,0.14,22
4821,0.08,0.04,0.03,183
4822,0.24,0.02,0.01,301
4823,0.06,0.03,0.03,31
4824,0.21,0.18,0.18,292
4825,0.16,0.14,0.1,1499
4826,0.08,0.03,0.03,39
4827,0.32,0.03,0.03,954
4828,0.05,0.05,0.18,22
4829,0.07,0.05,0.05,42
4830,0.13,0.22,0.21,222
4831,0.06,0.06,0.06,16
4832,0.06,0.09,0.05,675
4833,0.06,0.03,0.06,31
4834,0.03,0.03,0.03,33
4835,1.26,0,0,912
4836,0.15,0.01,0.01,78
4837,0.02,0.08,0.08,49
4838,0.46,0.16,0.14,2228
4839,0.25,0.06,0.06,16
4840,0.49,0.26,0.25,321
4841,0.15,0.07,0.07,82
4842,0.16,0.04,0.03,1036
4843,0.16,0.04,0.02,45
4844,0.16,0.02,0.02,51
4845,0.33,0.02,0.02,43
4846,0.08,0.04,0.04,24
4847,0.29,0.01,0.01,310
4848,0.25,0.03,0.02,186
4849,0.14,0.13,0.08,7249
4850,0.14,0.03,0.03,36
4851,0.16,0.05,0.03,296
4852,0.12,0.05,0.05,91
4853,0.13,0.08,0.08,52
4854,0.14,0.01,0.01,77
4855,0.29,0.07,0.07,228
4856,0.31,0.02,0.02,64
4857,0.07,0.05,0.05,91
4858,0.07,0.04,0.04,71
4859,0.08,0.02,0.02,185
4860,0.04,0.02,0.02,51
4861,0.06,0.03,0.03,32
4862,0.08,0.08,0.05,40
4863,0.04,0.06,0.06,47
4864,0.07,0.04,0.04,27
4865,0.05,0.05,0.05,22
4866,0.19,0.09,0.08,183
4867,0.3,0.05,0.05,20
4868,0.11,0.02,0.02,66
4869,0.16,0.03,0.02,1748
4870,0.2,0.03,0.03,35
4871,0.18,0.07,0.07,55
4872,0.1,0.05,0.05,20
4873,0.1,0.01,0.01,270
4874,0.07,0.03,0.03,29
4875,0.14,0.03,0.03,29
4876,0.55,0.05,0.05,38
4877,0.25,0.16,0.11,495
4878,0.28,0.06,0.06,18
4879,0.03,0.01,0.01,97
4880,0.1,0.04,0.04,71
4881,0.04,0.02,0.02,119
4882,0.1,0.03,0.03,69
4883,0.05,0.02,0.02,59
4884,0.02,0.02,0.02,60
4885,0.12,0.05,0.03,432
4886,0.03,0.05,0.05,40
4887,0.05,0.05,0.05,39
4888,0.15,0.06,0.04,81
4889,0.05,0.05,0.05,22
4890,0.06,0.06,0.06,17
4891,0.12,0.12,0.12,25
4892,0.06,0.03,0.03,89
4893,0.03,0.06,0.06,32
4894,0.04,0.04,0.04,24
4895,0.12,0.04,0.04,138
4896,0.38,0.03,0.02,104
4897,0.42,0.04,0.04,24
4898,0.1,0.03,0.03,39
4899,0.05,0.09,0.09,103
4900,0.25,0.13,0.13,16
4901,0.11,0.03,0.03,107
4902,0,0.06,0.06,226
4903,0.07,0.07,0.07,27
4904,0.12,0.07,0.07,43
4905,0.07,0.04,0.03,67
4906,0.07,0.02,0.01,172
4907,0.06,0.03,0.03,32
4908,0.18,0.16,0.13,335
4909,0.02,0.06,0.05,305
4910,0.08,0.04,0.04,26
4911,0.05,0.05,0.05,20
4912,0.07,0.11,0.09,57
4913,0.26,0.09,0.06,35
4914,0.06,0.06,0.06,16
4915,0.05,0.02,0.02,128
4916,0.15,0.01,0.01,290
4917,0.48,0.03,0.02,510
4918,0.18,0.02,0.02,185
4919,0.19,0.11,0.05,350
4920,0.25,0.02,0.02,65
4921,0.2,0.04,0.04,49
4922,0.11,0,0,393
4923,0.16,0.05,0.05,2742
4924,0.11,0.04,0.04,28
4925,0.47,0.04,0.04,55
4926,0.03,0.25,0.18,246
4927,0.05,0.1,0.1,20
4928,0.02,0.06,0.05,65
4929,0.14,0.01,0.01,102
4930,0.2,0.19,0.14,182
4931,0.17,0.11,0.09,705
4932,0.04,0.04,0.04,24
4933,0.19,0.02,0.02,1079
4934,0.04,0.09,0.09,23
4935,0.05,0.14,0.09,86
4936,0.1,0.05,0.05,20
4937,0.14,0.18,0.16,7794
4938,0.21,0.04,0.04,28
4939,0.34,0.01,0.01,70
4940,0.06,0.16,0.14,2484
4941,0.11,0.04,0.03,1612
4942,0.09,0.06,0.03,1973
4943,0.52,0.12,0.08,941
4944,0.36,0.29,0.14,80
4945,0.17,0.15,0.02,290
4946,0.06,0.03,0.03,36
4947,0.13,0.22,0.13,399
4948,0.2,0.03,0.01,405
4949,0.03,0.11,0.11,36
4950,0.04,0.09,0.09,90
4951,0.04,0.07,0.07,45
4952,0.06,0.13,0.07,403
4953,0.35,0,0,431
4954,0.04,0.04,0.04,51
4955,0.08,0.12,0.16,25
4956,0.23,0.05,0.05,22
4957,0.04,0.16,0.05,211
4958,0.01,0.05,0.04,131
4959,0.26,0.06,0.06,94
4960,0.12,0.11,0.1,4464
4961,0.08,0.04,0.04,25
4962,0.04,0.06,0.06,256
4963,0.23,0.03,0.03,40
4964,0.29,0,0,287
4965,0.04,0.05,0.04,234
4966,0.12,0.08,0.08,26
4967,0.05,0.1,0.1,93
4968,0.12,0.02,0.02,59
4969,0.04,0.08,0.08,26
4970,0.05,0.05,0.05,19
4971,0.05,0.1,0.1,20
4972,0.13,0.03,0.03,153
4973,0.21,0.06,0.06,34
4974,0.44,0.14,0.08,19934
4975,0.05,0.01,0.01,246
4976,0.32,0.19,0.12,524
4977,0.1,0.05,0.05,20
4978,0.29,0.02,0.02,59
4979,0.13,0.13,0.13,30
4980,0.04,0.02,0.02,51
4981,0.03,0.03,0.03,66
4982,0.44,0.12,0.1,766
4983,0.18,0.03,0.03,34
4984,0.25,0.13,0.06,16
4985,0.4,0.04,0.04,137
4986,0.11,0.05,0.03,4333
4987,0.4,0.01,0.01,77
4988,0.12,0.06,0.06,100
4989,0.05,0.02,0.02,41
4990,0.22,0.22,0.13,23
4991,0.04,0.13,0.13,24
4992,0.12,0.04,0.04,25
4993,0.36,0.02,0.02,44
4994,0.11,0.12,0.03,118
4995,0.19,0.03,0.04,79
4996,0.04,0.02,0.02,704
4997,0.04,0.04,0.07,90
4998,0.04,0.01,0.01,81
4999,0.07,0.06,0.06,100
5000,0.14,0.05,0.05,21
5001,0.14,0.2,0.05,439
5002,0.05,0.1,0.05,21
5003,0.24,0.02,0.02,95
5004,0.04,0.08,0.08,26
5005,0.11,0.05,0.05,19
5006,0.39,0.06,0.04,14172
5007,0.08,0.04,0.04,77
5008,0.12,0.06,0.06,17
5009,0.29,0.02,0.03,203
5010,0.09,0.18,0.18,22
5011,0.25,0.06,0.06,16
5012,0.14,0.06,0.06,64
5013,0.01,0.01,0.01,72
5014,0.13,0.06,0.06,16
5015,0.09,0.01,0.01,429
5016,0.02,0.02,0.02,193
5017,0.26,0.28,0.04,468
5018,0.19,0.08,0.01,324
5019,0.07,0.03,0.05,221
5020,0.38,0.03,0.03,37
5021,0.1,0.05,0.05,20
5022,0.2,0.09,0.07,4045
5023,0.54,0.02,0.01,825
5024,0.37,0.05,0.05,152
5025,0.09,0.03,0.03,140
5026,0.09,0.09,0.09,22
5027,0.2,0.1,0.09,149
5028,0.03,0.08,0.08,37
5029,0.11,0.17,0.17,18
5030,0.05,0.1,0.1,21
5031,0.12,0.06,0.05,84
5032,0.01,0.04,0.04,121
5033,0.8,0.02,0.02,104
5034,0.23,0.03,0.03,31
5035,0.04,0.22,0.22,23
5036,0.18,0.01,0.01,2802
5037,0.08,0.14,0.03,3640
5038,0.31,0.02,0.02,48
5039,0.17,0.07,0.07,29
5040,0.14,0.06,0.08,50
5041,0.06,0.12,0.12,17
5042,0.83,0,0,2114
5043,0.14,0.01,0.01,263
5044,0.09,0.03,0.02,291
5045,0.01,0.01,0.03,80
5046,0.23,0.14,0.14,22
5047,0.11,0.05,0.02,44
5048,0.05,0.11,0.11,37
5049,0.14,0.05,0.05,110
5050,0.16,0.01,0.01,107
5051,0.04,0.11,0.07,89
5052,0.11,0.06,0.06,18
5053,0.19,0.03,0.03,192
5054,0.14,0.03,0.03,29
5055,0.13,0.02,0.02,53
5056,0.09,0.05,0.05,22
5057,0.14,0.04,0.04,28
5058,0.4,0.3,0.27,1324
5059,0.19,0.03,0.04,280
5060,0.85,0.18,0.18,34
5061,0.29,0.06,0.06,17
5062,0.13,0.06,0.06,16
5063,0.12,0.06,0.06,17
5064,0.15,0.03,0.03,34
5065,0.23,0.1,0.05,39
5066,0.14,0.03,0.03,36
5067,0.03,0.09,0.09,33
5068,0.13,0.02,0.02,60
5069,0.11,0.07,0.04,490
5070,0.02,0.05,0.05,64
5071,0.17,0.11,0.11,18
5072,0.03,0.04,0.04,105
5073,0.22,0.04,0.04,23
5074,0.03,0.07,0.07,445
5075,0.18,0.07,0.07,28
5076,0.36,0.03,0.02,100
5077,0.06,0.06,0.06,17
5078,0.03,0.03,0.03,36
5079,0.33,0.05,0.05,97
5080,0.03,0.07,0.07,30
5081,0.28,0.07,0.06,2691
5082,0.12,0.07,0.08,126
5083,0.25,0.14,0.12,24861
5084,0.03,0.02,0.02,131
5085,0.15,0.01,0.01,72
5086,0.04,0.02,0.01,251
5087,0.14,0.02,0.02,59
5088,0.36,0.01,0.01,89
5089,0.21,0.17,0.17,29
5090,0.21,0.21,0.14,1070
5091,0.05,0.02,0.02,61
5092,0.06,0.02,0,321
5093,0.13,0.03,0.03,486
5094,0.06,0.03,0.03,32
5095,0.17,0.26,0.18,65
5096,0.19,0.1,0.1,21
5097,0.08,0.08,0.08,38
5098,0.25,0.31,0.3,361
5099,0.01,0.05,0.05,201
5100,0.33,0.02,0.02,48
5101,0.29,0.06,0.05,217
5102,0.21,0.01,0.01,158
5103,0.04,0.08,0.08,26
5104,0.02,0.03,0.03,233
5105,0.17,0.17,0.04,205
5106,0.24,0.06,0.06,17
5107,0.21,0.17,0.1,16727
5108,0.01,0.02,0.02,128
5109,0.05,0.02,0.02,56
5110,0.12,0.07,0.09,76
5111,0.07,0.05,0.03,58
5112,0.12,0.12,0.12,17
5113,0.07,0.08,0.03,73
5114,0.18,0.06,0.06,17
5115,0.4,0.02,0.02,83
5116,0.2,0.12,0.05,725
5117,0.17,0.02,0.02,42
5118,0.35,0.06,0.03,31
5119,0.41,0.06,0.06,17
5120,0.08,0.04,0.04,26
5121,0.03,0.03,0.03,143
5122,0.04,0.04,0.03,298
5123,0.11,0.11,0.11,18
5124,0.02,0.06,0.06,47
5125,0.24,0.04,0.03,98
5126,0.14,0.08,0.08,99
5127,0.38,0.02,0.02,127
5128,0.13,0.06,0.06,32
5129,0.26,0.03,0.03,126
5130,0.04,0.01,0.01,67
5131,0.06,0.33,0.28,18
5132,0,0.01,0.01,219
5133,0.19,0.06,0.06,16
5134,0.16,0.08,0.08,25
5135,0.17,0.02,0.02,54
5136,0.39,0.01,0.01,315
5137,0.13,0.11,0.05,5262
5138,0.28,0.02,0.02,121
5139,0.47,0.05,0.05,19
5140,0.24,0.19,0.08,3754
5141,0.04,0.04,0.04,25
5142,0.1,0.64,0.23,470
5143,0.2,0.02,0.02,238
5144,0.11,0.01,0.01,319
5145,0.09,0.02,0.02,44
5146,0.19,0.23,0.21,1028
5147,0.06,0.08,0.09,108
5148,0.14,0.02,0.02,58
5149,0.22,0.04,0.03,426
5150,0.21,0.08,0.06,1937
5151,0.01,0.17,0.17,71
5152,0.18,0.02,0.02,56
5153,0.02,0.17,0.05,41
5154,0.03,0.1,0.03,5995
5155,0.15,0.04,0.04,225
5156,0.05,0.05,0.05,19
5157,0.06,0.03,0.03,36
5158,0.06,0.06,0.06,16
5159,0.36,0.14,0.05,154
5160,0.02,0.11,0.06,108
5161,0.05,0.02,0.03,235
5162,0.06,0.02,0.02,49
5163,0.04,0.09,0.09,23
5164,0.25,0.14,0.14,17578
5165,0.19,0.11,0.11,27
5166,0.05,0.03,0.03,116
5167,0.18,0.06,0.06,17
5168,0.09,0.04,0.03,570
5169,0.1,0.05,0.05,20
5170,0.01,0.02,0.01,84
5171,0.17,0.06,0.06,18
5172,0.17,0.09,0.09,23
5173,0.22,0.04,0.04,67
5174,0.07,0.04,0.04,28
5175,0.17,0.04,0.04,24
5176,0.06,0.06,0.06,16
5177,0.33,0.01,0.01,304
5178,0.03,0.03,0.03,29
5179,0.05,0.07,0.05,42
5180,0.08,0.01,0.01,133
5181,0.07,0.1,0.08,7409
5182,0.08,0.02,0.02,160
5183,0.06,0.06,0.06,16
5184,0.23,0.32,0.25,643
5185,0.05,0.05,0.05,21
5186,0.1,0.05,0.05,39
5187,0.18,0.02,0.02,45
5188,0.06,0.03,0.01,71
5189,0.19,0.14,0.14,21
5190,0.23,0.02,0.02,93
5191,0.06,0.01,0.01,338
5192,0.14,0.1,0.1,29
5193,0.32,0.01,0.01,232
5194,0.1,0.15,0.15,20
5195,0.06,0.13,0.13,16
5196,0.06,0.13,0.13,16
5197,0.27,0.53,0.25,260
5198,0.17,0.08,0.03,36
5199,0.2,0.03,0,464
5200,0.25,0.05,0.05,61
5201,0.15,0.06,0.06,33
5202,0.26,0.01,0.01,217
5203,0.06,0.03,0.03,35
5204,0.17,0.04,0.04,101
5205,0.04,0.01,0.01,68
5206,0.1,0.04,0.04,80
5207,0.38,0.07,0.02,45
5208,0.59,0.05,0.02,3725
5209,0.09,0.28,0.28,46
5210,0.36,0.04,0.04,25
5211,0.04,0.03,0.02,1342
5212,0.08,0.03,0.02,287
5213,0.21,0.06,0.03,502
5214,0,0.12,0,257
5215,0.03,0.33,0.18,33
5216,0.14,0.09,0.09,22
5217,0.11,0.03,0.03,38
5218,0.25,0.08,0.05,30805
5219,0.04,0.09,0.09,23
5220,0.34,0.03,0.03,29
5221,0.1,0.01,0.01,73
5222,0.1,0.01,0.01,198
5223,0.37,0.05,0.03,451
5224,0.11,0.02,0.02,57
5225,0.03,0.03,0.03,35
5226,0.03,0.03,0.03,272
5227,0.2,0.02,0.02,45
5228,0.11,0.16,0.16,19
5229,0.02,0.01,0.01,109
5230,0.17,0.04,0.03,139
5231,0.39,0.03,0.03,33
5232,0.16,0.33,0.32,155
5233,0.19,0.03,0.03,149
5234,0.36,0.02,0.02,56
5235,0.04,0.02,0.02,51
5236,0.08,0.03,0.03,37
5237,0.08,0.08,0.03,261
5238,0.02,0.02,0.02,310
5239,0.1,0.02,0.02,2817
5240,0.08,0.07,0.03,1336
5241,0.08,0.09,0.04,2558
5242,0.06,0.06,0.06,18
5243,0.13,0.11,0.06,15169
5244,0.24,0.04,0.04,51
5245,0.17,0.01,0.01,141
5246,0.13,0.06,0.05,731
5247,0.02,0.07,0.07,58
5248,0.52,0.09,0.05,1893
5249,0.79,0,0,632
5250,0.05,0.05,0.05,22
5251,0.3,0.02,0.02,61
5252,0.3,0.02,0.02,132
